Scientific.Name	countsMT	countsPT	palm	hasEctoparasite	hasEndoparasite	hostOf	isEatenBy	mutualisticWith	parasiteOf	parasitizedBy	symbiontOf	trophic.guild.x	life.span	ecoregion	photosynthetic.rate	locomotion	shade.tolerance	plant.growth.form	grass.growth.type	life.cycle.habit	Mating.System	calcareous.soil.tolerance	growth.rate	eats	motility	ectoparasite.of	ecomorphological.guild	salt.tolerance	drought.tolerance	tissue.contains	germination.requirements	fire.tolerance	developmental.mode	reproduction	Social.System	basal.metabolic.rate	nitrogen.fixation	plant.lifeform	sexual.system	parasitoid.of	pH	number.of.hosts	leaf.morphology	endoparasite.of	photosynthetic.pathway	propagule	anaerobic.soil.tolerance	trophic.level	sexually.dimorphic	litters.per.year	woodiness	has.host	dispersal.age	trophic.guild.y	Ancestry	toleranceGeneral	aquatics	dependency	advancedPhotPathway	unicellularity	HasMSH1	gsize	GCperc	NCBIcount	name	preferred.name	taxid	isEndoparasite	isEctoparasite	water	migration	thermalBiology	hostAge	waveExposed	habitat	intertidal
rupicapra pyrenaica	13					hostOf		mutualisticWith		parasitizedBy				Pyrenees conifer and mixed forests							Not Monogamous			eats			fossorial and_or ground dwelling only							viviparous	solitary																				Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Cetartiodactyla | Ruminantia | Bovidae | Caprinae | Rupicapra			depend		multicellular		0.016438	40.6801	13	rupicapra pyrenaica	rupicapra pyrenaica	72545								terrestrial	
rupicapra rupicapra	13				hasEndoparasite	hostOf	isEatenBy	mutualisticWith		parasitizedBy			264	Central Anatolian deciduous forests							Not Monogamous			eats			fossorial and_or ground dwelling							viviparous	solitary													herbivore		11					Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Spiralia | Mollusca | Bivalvia | Nuculida | Nuculoidea | Nuculidae | Ennucula			depend		multicellular		0.016434	40.7326	13	rupicapra rupicapra	rupicapra rupicapra	34869								outer continental shelf	
rupicola peruvianus	13							mutualisticWith																																															Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Reptilia | Diapsida | Archosauromorpha | Archosauria | Dinosauria | Saurischia | Theropoda | Tetanurae | Coelurosauria | Maniraptoriformes | Maniraptora | Paraves | Aves | Ornithurae | Neornithes | Neognathae | Neoaves | landbirds | Passeriformes | Suboscines | Cotingidae | Rupicola			depend		multicellular		0.017035	43.8333	13	rupicola peruvianus	rupicola peruvianus	114383								cliff	
ruptitermes arboreus	13																																																											multicellular		0.014846	34.319	13	ruptitermes arboreus	ruptitermes arboreus	1934599									
rusa alfredi	13													Greater Negros-Panay rain forests																				viviparous																					Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Cetartiodactyla | Ruminantia | Cervidae | Cervinae | Rusa					multicellular		0.016355	37.6643	13	rusa alfredi	rusa alfredi	1088129								terrestrial	
rusa timorensis	13					hostOf		mutualisticWith		parasitizedBy	symbiontOf			Western Java montane rain forests																				viviparous														herbivore		109					Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Cetartiodactyla | Ruminantia | Cervidae | Cervinae | Rusa			depend		multicellular		0.016434	37.6415	13	rusa timorensis	rusa timorensis	1088130								terrestrial	
rusa unicolor	13			hasEctoparasite				mutualisticWith		parasitizedBy	symbiontOf		31704	Sundarbans freshwater swamp forests							Not Monogamous													viviparous	Social Group Living													herbivore							Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Cetartiodactyla | Ruminantia | Cervidae | Cervinae | Rusa			depend				0.016437	37.6285	13	rusa unicolor	rusa unicolor	662561								terrestrial	
rusa unicolor swinhoei	13																																																											multicellular		0.016505	37.528	13	rusa unicolor swinhoei	rusa unicolor swinhoei	399782									
ruspolia dubia	13																																																											multicellular		0.014971	29.143	13	ruspolia dubia	ruspolia dubia	441267									
ruspolia lineosa	13																																																											multicellular		0.01611	28.7585	13	ruspolia lineosa	ruspolia lineosa	948357									
russelliana solanicola	13																																																											multicellular		0.016047	27.7684	13	russelliana solanicola	russelliana solanicola	2008469									
russula abietina	15							mutualisticWith			symbiontOf																																												Life | Cellular | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Russulales | Russulaceae			depend		multicellular		0.067683	21.5372	45	russula abietina	russula abietina	482377									
russula compacta	15							mutualisticWith			symbiontOf																																												Fungi | Basidiomycota | Agaricomycetes | Russulales | Russulaceae | Russula			depend		multicellular		0.069423	23.1004	38	russula compacta	russula compacta	40490									
russula foetens	16						isEatenBy	mutualisticWith			symbiontOf																																												Life | Cellular | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Russulales | Russulaceae | Russula			depend		multicellular		0.058585	21.5243	35	russula foetens	russula foetens	131541									
russula griseocarnosa	7							mutualisticWith			symbiontOf																																												Life | Cellular | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Russulales | Russulaceae			depend		multicellular		0.060995	20.6476	12	russula griseocarnosa	russula griseocarnosa	466936									
russula lepida	15							mutualisticWith			symbiontOf																																												Life | Cellular | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Russulales | Russulaceae			depend		multicellular		0.056008	22.3593	32	russula lepida	russula lepida	152963									
russula subnigricans	15							mutualisticWith			symbiontOf																																												Life | Cellular | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Russulales | Russulaceae | Russula			depend		multicellular		0.060949	21.0783	33	russula subnigricans	russula subnigricans	258989								oak woodland	
russula virescens	14						isEatenBy	mutualisticWith			symbiontOf																																												Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Cetartiodactyla | Ruminantia | Cervidae | Capreolinae | Hippocamelus			depend		multicellular		0.048512	21.2566	29	russula virescens	russula virescens	71688								prairie	
rutilia goerlingiana	13																																																											multicellular		0.015331	22.2947	13	rutilia goerlingiana	rutilia goerlingiana	1240982									
ruvettus pretiosus	13						isEatenBy				symbiontOf													eats										iteroparous	solitary													omnivore							Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Actinopterygii | Neopterygii | Teleostei | Euteleostei | Neoteleostei | Acanthopterygii | Scombriformes | Gempylidae | Ruvettus			depend		multicellular		0.016202	47.2164	13	ruvettus pretiosus	ruvettus pretiosus	13662								temperate ocean	
ryssota otaheitana	13																																																											multicellular		0.013888	27.4554	13	ryssota otaheitana	ryssota otaheitana	2595071									
sabanejewia radnensis	13																																																											multicellular		0.016582	44.8317	13	sabanejewia radnensis	sabanejewia radnensis	111307									
sabethes belisarioi	13																																																											multicellular		0.015911	19.2697	13	sabethes belisarioi	sabethes belisarioi	464956									
sabethes chloropterus	13																																																											multicellular		0.015609	20.7701	13	sabethes chloropterus	sabethes chloropterus	865939									
sabethes glaucodaemon	13																																																											multicellular		0.01562	19.4558	13	sabethes glaucodaemon	sabethes glaucodaemon	2153043									
sabethes undosus	13																																																											multicellular		0.015334	19.8513	13	sabethes undosus	sabethes undosus	2007222									
sacalia bealei	13												273	Southern Annamites montane rain forests											actively mobile		aquatic adapted							oviparous																					Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Spiralia | Mollusca | Bivalvia | Pectinida | Pectinoidea | Pectinidae | Bractechlamys		aquatic			multicellular		0.016561	38.953	13	sacalia bealei	sacalia bealei	204942								marine	
sacalia quadriocellata	13													Hainan Island monsoon rain forests											actively mobile		aquatic adapted							oviparous																					Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Spiralia | Mollusca | Bivalvia | Pectinida | Pectinoidea | Pectinidae | Bractechlamys		aquatic			multicellular		0.016816	39.1116	13	sacalia quadriocellata	sacalia quadriocellata	74934								marine	
saccharina angustata	34																																																													0.037605	35.2294	38	saccharina angustata	saccharina angustata	88154									
saccharina coriacea	34																																																													0.0375	35.3147	38	saccharina coriacea	saccharina coriacea	416835									
saccharina diabolica	34																																																													0.037657	35.3294	38	saccharina diabolica	saccharina diabolica	416837									
saccharina japonica	34																																																						Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Spiralia | Mollusca | Cephalopoda | Coleoidea | Neocoleoidea | Octopodiformes | Octopoda | Cirrata | Opisthoteuthidae | Grimpoteuthis							0.037657	35.3002	38	saccharina japonica	saccharina japonica	88149								subtropical	
saccharina japonica x saccharina latissima	34																																																													0.037638	35.3446	38	saccharina japonica x saccharina latissima	saccharina japonica x saccharina latissima	1041932									
saccharina japonica x saccharina longissima	34																																																													0.037657	35.2683	38	saccharina japonica x saccharina longissima	saccharina japonica x saccharina longissima	2511829									
saccharina latissima	34						isEatenBy				symbiontOf													eats																															Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Odonata | Zygoptera | Calopterygoidea | Argiolestidae | Austroargiolestes			depend				0.037638	35.3446	38	saccharina latissima	saccharina latissima	309358								tropical	
saccharina longipedalis	34																																																													0.037657	35.3188	38	saccharina longipedalis	saccharina longipedalis	416839									
saccharina longissima	34																																																						"Life | Cellular | Eukaryota | SAR (Stramenopiles, Alveolates, Rhizaria) | Stramenopiles | Gyrista | Ochrophyta | Chrysista | Phaeophyceae | Laminariales | Laminariaceae | Saccharina"							0.037628	35.3274	38	saccharina longissima	saccharina longissima	416841								marine	
saccharina ochotensis	34																																																													0.037656	35.325	38	saccharina ochotensis	saccharina ochotensis	416842									
saccharina religiosa	34																																																													0.037657	35.3029	38	saccharina religiosa	saccharina religiosa	88150									
saccharina sculpera	34																																																													0.037627	35.1848	38	saccharina sculpera	saccharina sculpera	416830									
saccharina sp.	34																																																													0.037657	35.2976	38	saccharina sp.	saccharina sp.	2044565									
saccharina sp. ye-b	34																																																													0.037657	35.3055	38	saccharina sp. ye-b	saccharina sp. ye-b	1735275									
saccharina sp. ye-c12	34																																																													0.037654	35.3004	38	saccharina sp. ye-c12	saccharina sp. ye-c12	1736704									
saccharomyces cerevisiae	8					hostOf		mutualisticWith					4																																										Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Cetartiodactyla | Cetacea | Odontoceti | Iniidae | Inia | Inia geoffrensis			depend		unicellular	MSH1	0.078917	16.1347	8	saccharomyces cerevisiae	saccharomyces cerevisiae	4932								tropical	
saccharomyces kudriavzevii	7							mutualisticWith																																															root | Viruses | Riboviria | Picornavirales | Picornaviridae | Cardiovirus | Cardiovirus B | Theilovirus			depend		unicellular		0.072095	16.0899	7	saccharomyces kudriavzevii	saccharomyces kudriavzevii	114524									
saccharomyces mikatae	7																																																						Life | Cellular | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Ascomycota | Saccharomycetes | Saccharomycetales | Saccharomycetaceae					unicellular		0.073485	15.9869	7	saccharomyces mikatae	saccharomyces mikatae	114525									
saccharomycodes ludwigii	8																																																						Unknown					unicellular	MSH1	0.066725	8.38516	12	saccharomycodes ludwigii	saccharomycodes ludwigii	36035									
saccharosydne procerus	13																																																											multicellular		0.016031	19.4748	13	saccharosydne procerus	saccharosydne procerus	871471									
saccharum officinarum	19	75				hostOf		mutualisticWith		parasitizedBy	symbiontOf						medium (normal)	graminoid	yes								terrestrial plant	medium (normal)	high tolerance		no	high tolerance						terrestrial plant					broad		C4 photosynthetic plant		high tolerance				herbaceous				Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Streptophyta | Embryophytes | Tracheophyta | Spermatophytes | Angiosperms | Monocots | Commelinids | Poales | Cyperaceae | Carex	tolerance		depend	C4 photosynthetic plant	multicellular		0.300784	43.9455	20	saccharum officinarum	saccharum officinarum	4547								lake	
